timestamp,ax,ay,az,gx,gy,gz,label
12:02:15.932,0.199,-2.794,9.472,-0.058,0.011,0.091,fall
12:02:15.939,0.22,-2.828,9.635,-0.03,-0.015,0.35,fall
12:02:15.943,-0.019,-2.694,9.587,-0.011,0.007,-0.017,fall
12:02:15.979,0.022,-2.653,9.723,-0.035,-0.045,0.136,fall
12:02:16.023,0.328,-2.809,9.764,-0.04,-0.053,0.299,fall
12:02:16.068,0.215,-2.782,9.663,-0.003,-0.048,0.273,fall
12:02:16.115,0.314,-2.583,9.764,-0.021,-0.058,0.333,fall
12:02:16.158,0.201,-2.591,9.663,-0.036,-0.038,0.211,fall
12:02:16.203,0.232,-2.603,9.644,-0.051,-0.043,0.338,fall
12:02:16.248,0.417,-2.502,9.544,-0.088,-0.044,0.376,fall
12:02:16.292,0.381,-2.677,9.596,-0.12,-0.022,0.338,fall
12:02:16.298,0.249,-2.813,9.606,-0.107,-0.004,0.184,fall
12:02:16.339,0.189,-2.72,9.613,-0.112,-0.002,0.098,fall
12:02:16.384,0.053,-3.079,9.525,-0.079,-0.05,0.105,fall
12:02:16.430,0.031,-2.95,9.498,-0.022,-0.096,-0.012,fall
12:02:16.475,-0.098,-3.673,9.424,0.179,-0.157,-0.077,fall
12:02:16.518,0.206,-2.969,9.431,0.336,-0.231,0.302,fall
12:02:16.563,0.29,-2.641,9.771,0.447,-0.18,0.326,fall
12:02:16.608,0.364,-1.86,9.692,0.442,-0.061,0.141,fall
12:02:16.652,-0.146,-1.791,9.953,0.384,0.046,-0.247,fall
12:02:16.656,-0.455,-1.432,10.432,0.321,0.063,-0.589,fall
12:02:16.699,-0.62,-2.004,9.747,0.318,0.0,-0.788,fall
12:02:16.744,-0.788,-1.338,9.783,0.427,-0.147,-0.385,fall
12:02:16.790,-0.182,-1.267,9.529,0.381,-0.209,-0.062,fall
12:02:16.835,0.022,-1.226,9.496,0.378,-0.205,0.251,fall
12:02:16.878,0.503,-0.998,10.98,0.314,-0.071,0.409,fall
12:02:16.923,0.204,-0.869,9.601,0.29,0.117,-0.184,fall
12:02:16.968,-0.034,-0.948,9.85,0.381,0.068,0.184,fall
12:02:17.012,0.455,-0.685,9.247,0.286,-0.036,0.455,fall
12:02:17.060,0.73,-1.173,9.024,0.31,-0.058,0.864,fall
12:02:17.065,0.876,-0.204,10.64,0.314,-0.139,1.027,fall
12:02:17.105,1.504,-0.764,10.695,0.053,-0.291,1.631,fall
12:02:17.150,1.736,-1.042,10.791,-0.048,-0.307,2.126,fall
12:02:17.195,2.54,-2.136,9.654,-0.071,-0.205,2.595,fall
12:02:17.238,2.232,-2.138,9.304,0.179,0.09,1.638,fall
12:02:17.283,1.405,-1.18,9.656,0.296,0.178,1.228,fall
12:02:17.328,1.051,-0.771,10.003,0.305,0.141,0.917,fall
12:02:17.373,1.099,-0.306,10.03,0.279,-0.036,1.446,fall
12:02:17.378,1.652,-0.074,9.776,0.214,-0.123,1.808,fall
12:02:17.419,1.666,-0.227,10.224,0.191,-0.066,1.334,fall
12:02:17.464,1.116,-0.299,9.161,0.251,-0.03,0.852,fall
12:02:17.509,0.567,-0.314,9.663,0.418,0.0,0.515,fall
12:02:17.555,0.462,0.388,9.625,0.386,0.027,0.321,fall
12:02:17.599,0.235,0.11,10.245,0.317,0.066,0.204,fall
12:02:17.642,0.144,1.161,11.9,0.036,0.161,-0.105,fall
