timestamp,ax,ay,az,gx,gy,gz,label
19:10:53.905,-1.176,1.671,9.498,-0.132,-0.065,-1.295,fall
19:10:53.946,-1.264,1.659,9.596,-0.177,-0.101,-1.204,fall
19:10:54.042,-1.025,1.475,9.508,-0.176,-0.128,-1.07,fall
19:10:54.045,-1.065,1.913,9.584,-0.17,-0.127,-0.776,fall
19:10:54.075,-0.761,1.705,9.582,-0.25,-0.059,-0.905,fall
19:10:54.121,-1.015,1.882,9.565,-0.236,-0.044,-1.008,fall
19:10:54.164,-0.965,2.093,9.434,-0.365,-0.048,-0.869,fall
19:10:54.304,-0.979,1.966,9.369,-0.453,-0.028,-0.998,fall
19:10:54.312,-0.972,1.798,9.295,-0.56,-0.054,-0.97,fall
19:10:54.317,-0.891,1.468,9.115,-0.607,-0.069,-0.855,fall
19:10:54.320,-0.828,1.252,9.089,-0.575,-0.035,-0.919,fall
19:10:54.348,-0.953,1.377,8.787,-0.609,-0.048,-0.773,fall
19:10:54.436,-0.737,0.958,8.26,-0.623,-0.041,-0.721,fall
19:10:54.439,-0.699,0.934,7.956,-0.616,-0.035,-0.797,fall
19:10:54.481,-0.737,0.831,7.619,-0.648,-0.036,-0.601,fall
19:10:54.618,-0.402,0.096,7.372,-0.554,-0.064,-0.457,fall
19:10:54.624,-0.352,0.302,6.886,-0.577,-0.051,-0.204,fall
19:10:54.628,-0.407,0.249,6.917,-0.56,0.058,-0.402,fall
19:10:54.631,-0.28,-0.366,5.914,-0.514,0.099,-0.268,fall
19:10:54.661,-0.251,-0.594,4.904,-0.316,0.109,-0.23,fall
19:10:54.711,-0.177,-0.34,3.915,-0.124,0.136,-0.223,fall
19:10:54.753,-0.28,-1.022,3.829,-0.097,0.126,-0.163,fall
19:10:54.797,-0.041,-0.852,3.539,-0.129,0.091,0.0,fall
19:10:54.842,-0.031,-2.624,4.171,-0.063,0.146,-0.268,fall
19:10:54.887,-0.769,-1.482,4.954,-0.006,0.095,0.103,fall
19:10:54.932,0.79,-3.551,5.15,-0.001,-0.011,0.9,fall
19:10:54.940,0.405,-2.847,4.659,0.281,0.183,0.599,fall
19:10:54.978,1.422,-2.931,9.355,0.627,0.514,-0.986,fall
19:10:55.023,-4.92,0.148,15.913,1.056,1.314,-5.854,fall
19:10:55.068,-17.014,7.264,29.259,1.167,0.875,-9.774,fall
19:10:55.114,4.224,-15.968,12.429,-0.769,-2.356,15.367,fall
19:10:55.160,6.314,-15.166,9.041,2.201,0.91,-0.194,fall
19:10:55.204,-2.03,-3.905,11.004,2.442,0.588,-4.444,fall
19:10:55.248,-6.45,1.92,16.681,1.518,-0.324,-1.796,fall
19:10:55.293,4.401,9.697,29.108,-0.208,-0.965,3.426,fall
19:10:55.297,2.433,-0.505,23.076,-4.588,-0.013,2.682,fall
19:10:55.335,-1.271,-34.11,8.797,-4.027,1.07,-5.394,fall
19:10:55.381,-1.437,-16.253,4.724,1.47,-0.229,-0.326,fall
19:10:55.425,-0.8,1.607,4.485,2.015,-0.431,-1.719,fall
19:10:55.471,-0.544,7.908,7.401,0.413,-0.668,2.014,fall
19:10:55.519,2.27,1.307,8.584,-1.172,-0.038,0.591,fall
19:10:55.606,-0.445,-5.442,9.491,-0.952,0.1,-0.472,fall
19:10:55.615,-1.166,-0.943,10.509,-0.257,0.19,-2.227,fall
19:10:55.619,-2.308,-2.447,10.525,-0.386,-0.064,-2.176,fall
19:10:55.649,-1.975,-2.37,10.607,-0.235,-0.27,-0.924,fall
19:10:55.695,-0.409,-3.196,9.733,-0.078,-0.283,-0.764,fall
19:10:55.740,-1.061,-2.495,9.189,-0.106,-0.251,-0.323,fall
19:10:55.788,0.28,-3.01,8.756,-0.325,-0.35,0.445,fall
19:10:55.832,-0.548,-3.4,8.878,-0.103,0.009,-0.115,fall
19:10:55.875,-0.168,-2.186,10.037,-0.125,0.054,-0.673,fall
19:10:55.921,-1.089,-4.003,9.139,-0.051,0.0,-1.054,fall
19:10:55.965,-0.85,-3.505,9.273,-0.046,-0.167,-0.45,fall
19:10:56.011,-0.694,-3.048,9.278,0.21,-0.116,-0.469,fall
19:10:56.015,-1.176,-2.004,9.747,0.107,-0.058,-1.039,fall
19:10:56.057,-0.163,-2.32,9.477,0.054,-0.208,0.079,fall
19:10:56.103,0.024,-2.811,9.426,0.012,-0.133,-0.038,fall
19:10:56.148,0.69,-2.459,9.34,0.086,-0.149,1.063,fall
19:10:56.193,-0.362,-2.466,9.192,-0.018,0.098,-0.68,fall
19:10:56.237,0.709,-3.122,9.362,0.011,-0.074,1.015,fall
19:10:56.282,-0.163,-2.744,9.458,0.063,0.273,-1.137,fall
19:10:56.326,-1.722,-1.853,9.872,0.044,0.149,-1.374,fall
19:10:56.372,-0.579,-2.519,9.841,-0.037,-0.039,-0.692,fall
19:10:56.417,-1.144,-2.471,9.853,-0.038,0.027,-1.133,fall
19:10:56.421,-1.02,-2.572,9.757,-0.001,0.026,-0.998,fall
19:10:56.463,-1.19,-2.622,9.671,0.015,0.013,-1.073,fall
