timestamp,ax,ay,az,gx,gy,gz,label
11:55:48.258,1.149,-2.014,9.747,-0.047,0.013,1.037,fall
11:55:48.303,1.001,-1.882,9.757,-0.05,-0.015,1.166,fall
11:55:48.395,1.185,-2.018,9.74,-0.061,-0.042,1.178,fall
11:55:48.401,1.291,-2.018,9.788,-0.072,-0.032,1.267,fall
11:55:48.439,1.245,-2.27,9.711,-0.089,-0.025,1.113,fall
11:55:48.483,1.159,-2.198,9.671,-0.034,-0.022,1.152,fall
11:55:48.528,1.168,-2.085,9.743,-0.039,-0.022,1.168,fall
11:55:48.534,1.183,-2.234,9.867,-0.024,-0.028,1.192,fall
11:55:48.574,1.14,-2.148,9.723,-0.013,-0.03,1.144,fall
11:55:48.619,1.202,-2.109,9.728,-0.005,-0.06,1.283,fall
11:55:48.664,1.291,-1.98,9.735,0.02,-0.066,1.42,fall
11:55:48.710,1.449,-1.985,9.905,0.021,-0.07,1.607,fall
11:55:48.753,1.64,-2.026,9.766,0.082,-0.039,1.851,fall
11:55:48.798,1.808,-2.251,9.822,0.168,0.033,1.544,fall
11:55:48.843,1.444,-2.248,9.685,0.314,0.06,1.506,fall
11:55:48.888,1.482,-1.937,9.735,0.436,0.076,1.484,fall
11:55:48.893,1.475,-1.542,9.975,0.511,0.066,1.425,fall
11:55:48.935,1.384,-1.133,9.817,0.516,0.04,1.417,fall
11:55:48.979,1.393,-0.694,9.841,0.523,0.023,1.362,fall
11:55:49.024,1.243,-0.223,9.869,0.438,0.009,1.168,fall
11:55:49.069,1.018,-0.06,9.826,0.316,-0.014,0.752,fall
11:55:49.113,0.678,-0.256,9.941,0.257,-0.115,0.867,fall
11:55:49.158,0.788,-0.642,9.692,0.249,-0.115,0.646,fall
11:55:49.203,0.541,-0.728,9.733,0.304,-0.063,0.51,fall
11:55:49.247,0.323,-0.285,9.948,0.292,0.024,0.165,fall
11:55:49.253,0.036,-0.4,10.329,0.207,0.111,-0.038,fall
11:55:49.295,-0.153,-0.323,10.528,0.107,0.215,-0.4,fall
11:55:49.384,-0.706,-0.587,10.559,0.054,0.242,-0.903,fall
11:55:49.389,-0.948,-0.85,10.128,-0.062,0.072,-0.97,fall
11:55:49.427,-0.807,-0.697,10.039,-0.059,-0.152,-0.45,fall
11:55:49.471,0.031,-0.836,9.917,-0.026,-0.34,0.508,fall
11:55:49.516,0.749,-0.567,9.946,0.028,-0.311,0.819,fall
11:55:49.654,0.881,-0.505,9.972,0.049,-0.254,1.094,fall
11:55:49.661,1.056,-0.541,9.857,0.088,-0.127,0.778,fall
11:55:49.667,0.539,-0.443,9.845,0.121,-0.063,0.426,fall
11:55:49.672,0.426,-0.376,9.735,0.135,-0.074,0.369,fall
11:55:49.698,0.33,-0.273,9.915,0.16,-0.044,0.134,fall
11:55:49.744,0.045,-0.079,9.74,0.143,-0.06,0.005,fall
