timestamp,ax,ay,az,gx,gy,gz,label
19:12:08.324,-1.757,-0.271,7.099,-0.218,0.016,-1.192,fall
19:12:08.369,-2.809,2.16,10.928,-0.27,0.329,-3.987,fall
19:12:08.371,-2.22,0.804,9.833,-0.635,-0.107,-2.148,fall
19:12:08.416,-2.088,-0.146,9.474,-0.469,-0.112,-1.707,fall
19:12:08.463,-1.659,0.172,8.411,-0.284,-0.065,-1.86,fall
19:12:08.551,-1.657,1.082,8.457,-0.289,-0.039,-1.798,fall
19:12:08.554,-2.071,1.42,8.655,-0.489,-0.028,-1.961,fall
19:12:08.596,-1.903,0.96,8.768,-0.685,-0.08,-1.98,fall
19:12:08.639,-1.906,0.472,8.957,-0.763,-0.168,-1.54,fall
19:12:08.684,-0.781,0.201,8.189,-0.66,-0.213,-0.831,fall
19:12:08.729,-1.279,1.063,7.75,-0.655,-0.042,-1.587,fall
19:12:08.731,-1.477,0.967,7.013,-0.648,-0.075,-1.106,fall
19:12:08.788,-1.118,0.843,5.792,-0.524,-0.051,-1.039,fall
19:12:08.865,-0.884,0.646,5.203,-0.606,-0.057,-0.474,fall
19:12:08.867,-0.16,-0.187,4.063,-0.761,-0.083,0.4,fall
19:12:08.910,0.577,-0.872,3.979,-0.791,0.025,0.33,fall
19:12:08.955,0.026,-1.269,4.276,-0.774,0.096,0.11,fall
19:12:09.001,0.498,-1.901,4.695,-0.781,0.076,0.237,fall
19:12:09.046,0.038,-1.619,4.999,-0.749,0.1,0.891,fall
19:12:09.093,1.446,-2.449,5.545,-0.683,0.364,0.026,fall
19:12:09.096,-1.02,-1.937,6.058,-0.386,0.405,-0.017,fall
19:12:09.136,-1.087,-0.091,6.862,-0.461,0.478,-1.449,fall
19:12:09.183,0.773,0.56,9.352,-0.656,0.414,2.095,fall
19:12:09.229,1.607,-3.146,7.908,-0.568,1.53,0.699,fall
19:12:09.271,1.743,-5.188,5.461,0.082,2.191,-4.018,fall
19:12:09.316,-13.763,-3.122,15.278,0.174,1.71,-29.817,fall
19:12:09.367,-23.903,-10.506,15.35,-2.416,-1.283,-8.878,fall
19:12:09.411,2.904,-17.716,6.362,-1.057,-0.147,11.641,fall
19:12:09.456,6.168,2.291,6.537,0.491,3.168,-21.096,fall
19:12:09.459,-39.229,-19.43,-11.198,-8.072,7.34,-39.229,fall
19:12:09.494,-28.33,-21.448,2.076,-3.24,-2.913,-13.789,fall
19:12:09.540,-0.089,-14.007,-7.137,1.413,-4.338,2.531,fall
19:12:09.585,-1.908,0.747,5.694,1.084,-1.688,-4.133,fall
19:12:09.721,1.276,-7.454,1.863,-0.247,-2.025,7.08,fall
19:12:09.724,4.372,-3.398,2.849,1.94,0.572,-2.871,fall
