timestamp,ax,ay,az,gx,gy,gz,label
15:37:14.102,0.042,-0.096,9.18,0.593,0.015,0.113,fall
15:37:14.145,0.127,-0.265,9.282,0.434,-0.0,0.165,fall
15:37:14.189,0.215,0.164,9.784,0.343,0.027,0.263,fall
15:37:14.235,0.287,1.17,10.153,0.335,0.08,0.291,fall
15:37:14.279,0.177,1.689,10.09,0.287,0.134,0.081,fall
15:37:14.285,0.232,2.07,9.98,0.253,0.089,0.693,fall
15:37:14.323,0.983,2.607,10.925,0.201,0.04,1.069,fall
15:37:14.369,1.304,2.659,10.656,0.112,0.146,1.51,fall
15:37:14.416,1.222,2.472,10.041,0.063,0.31,0.948,fall
15:37:14.464,1.174,2.281,9.357,-0.05,0.383,1.311,fall
15:37:14.504,0.605,2.339,9.465,-0.139,0.511,0.164,fall
15:37:14.549,-0.016,1.787,9.556,-0.372,0.482,-0.096,fall
15:37:14.595,-0.205,0.503,10.036,-0.383,0.377,-0.407,fall
15:37:14.641,-0.515,0.697,10.527,-0.358,0.186,-0.442,fall
15:37:14.647,-0.158,-0.444,10.528,-0.325,0.024,0.061,fall
15:37:14.686,0.139,-0.192,10.371,-0.121,-0.051,0.138,fall
15:37:14.730,0.308,-0.018,10.14,-0.028,-0.112,0.384,fall
15:37:14.775,0.256,0.523,10.254,0.074,-0.117,0.198,fall
15:37:14.821,0.177,0.742,10.353,0.104,-0.132,0.115,fall
15:37:14.865,0.035,1.156,10.594,0.099,-0.153,-0.005,fall
15:37:14.910,0.148,1.042,10.519,0.081,-0.205,0.219,fall
15:37:14.953,0.277,1.065,10.196,0.084,-0.227,0.309,fall
15:37:15.000,0.31,1.243,10.346,0.087,-0.22,0.36,fall
15:37:15.006,0.394,1.392,10.906,0.002,-0.195,0.384,fall
15:37:15.046,0.466,-0.115,10.157,-0.033,-0.14,0.431,fall
15:37:15.087,0.091,0.251,10.413,0.127,-0.058,-0.213,fall
15:37:15.135,-0.354,0.201,10.614,0.043,-0.038,-0.362,fall
15:37:15.178,-0.341,-0.138,10.328,-0.002,-0.045,-0.389,fall
15:37:15.224,-0.508,0.176,10.554,0.02,-0.017,-0.627,fall
15:37:15.272,-0.629,0.147,10.401,0.019,-0.001,-0.613,fall
15:37:15.315,-0.494,0.226,10.148,0.105,-0.013,-0.411,fall
15:37:15.359,-0.369,0.73,10.176,0.134,0.013,-0.409,fall
15:37:15.365,-0.411,1.164,10.024,0.123,0.074,-0.576,fall
15:37:15.404,-0.806,1.478,9.772,0.066,0.145,-0.903,fall
15:37:15.448,-0.852,1.225,9.359,-0.019,0.102,-0.925,fall
15:37:15.496,-0.991,1.884,9.647,0.024,0.061,-1.073,fall
15:37:15.587,-1.238,3.766,11.071,0.029,0.019,-0.844,fall
15:37:15.593,-0.508,3.128,9.946,-0.16,-0.039,-0.583,fall
15:37:15.628,-0.594,3.99,10.136,-0.276,-0.008,-0.603,fall
15:37:15.676,-0.571,2.859,8.661,-0.461,-0.014,-0.442,fall
15:37:15.730,-0.23,2.768,7.245,-0.374,-0.122,-0.115,fall
15:37:15.735,0.251,2.75,5.937,-0.514,-0.255,0.743,fall
15:37:15.765,0.936,1.301,5.475,-0.815,-0.309,0.881,fall
15:37:15.809,0.903,1.227,6.367,-0.976,-0.231,0.971,fall
15:37:15.854,0.803,0.113,7.74,-1.187,-0.088,0.502,fall
15:37:15.900,0.342,-0.59,8.866,-1.122,0.02,0.261,fall
15:37:15.945,0.031,-0.808,9.612,-1.169,0.076,-0.295,fall
15:37:15.990,-0.38,-1.561,9.805,-1.176,0.083,-0.345,fall
15:37:16.033,-0.621,-0.541,10.861,-1.041,0.094,-0.84,fall
15:37:16.079,-0.855,-0.949,10.7,-1.185,0.097,-0.821,fall
15:37:16.126,-0.916,-0.269,10.454,-1.092,0.062,-1.068,fall
15:37:16.132,-1.275,0.921,9.298,-0.972,0.014,-1.526,fall
15:37:16.169,-1.285,1.627,7.166,-0.848,-0.122,-0.389,fall
15:37:16.214,0.05,3.942,7.565,-0.775,-0.291,-1.144,fall
15:37:16.262,-2.288,8.418,13.742,-1.496,-0.206,1.777,fall
15:37:16.305,1.826,-5.828,-3.171,-2.314,-0.469,-0.532,fall
15:37:16.349,-1.223,-2.461,6.347,-2.843,-0.289,-0.18,fall
15:37:16.396,0.11,-11.137,0.239,-3.878,-0.11,-1.669,fall
15:37:16.440,-3.474,-11.866,-0.771,-2.661,0.227,-3.91,fall
15:37:16.445,-3.631,-8.281,-1.938,-1.367,-0.233,-3.329,fall
15:37:16.484,-5.967,-12.419,-6.71,-2.68,0.41,-9.073,fall
15:37:16.530,-12.37,-19.225,-5.588,-4.489,1.359,-12.025,fall
15:37:16.577,-6.896,-29.949,-1.204,-3.931,0.123,-6.887,fall
15:37:16.624,-7.997,-11.853,0.172,-1.459,0.853,-5.669,fall
15:37:16.663,-3.249,-6.537,1.265,-2.041,1.148,-7.334,fall
15:37:16.709,-14.451,-6.766,-7.498,-2.972,2.46,-15.032,fall
15:37:16.755,-11.593,-11.615,-9.385,-2.043,1.013,-13.797,fall
15:37:16.799,-12.623,-5.368,-7.337,-0.852,-0.219,-8.093,fall
15:37:16.803,-7.147,-6.975,-6.501,-0.637,-1.348,-8.804,fall
15:37:16.844,-13.47,-2.545,-8.275,-0.397,-1.362,-11.956,fall
15:37:16.888,-9.532,1.054,-2.218,-0.577,-0.699,-8.767,fall
15:37:16.938,-7.782,2.472,-2.246,-0.262,0.083,-8.499,fall
15:37:16.981,-8.944,0.091,-2.624,-0.011,0.116,-8.491,fall
15:37:17.024,-9.238,-2.305,-1.755,0.052,-0.242,-9.373,fall
15:37:17.070,-9.229,-1.631,-1.303,0.001,-0.302,-8.803,fall
15:37:17.113,-8.673,-0.23,-1.098,-0.02,-0.18,-9.455,fall
15:37:17.160,-9.594,0.011,-1.633,0.039,0.013,-9.025,fall
15:37:17.165,-8.966,-0.99,-1.689,0.066,0.051,-9.064,fall
15:37:17.215,-8.979,-1.182,-1.871,0.029,0.039,-9.119,fall
15:37:17.248,-9.335,-0.88,-1.78,-0.013,-0.004,-9.447,fall
15:37:17.297,-8.767,-0.676,-1.714,-0.018,-0.033,-9.174,fall
15:37:17.341,-9.472,-0.629,-1.953,-0.004,-0.011,-9.077,fall
15:37:17.384,-9.197,-0.638,-1.731,-0.005,-0.031,-9.312,fall
15:37:17.429,-8.993,-0.609,-1.695,0.0,-0.038,-9.191,fall
15:37:17.474,-9.367,-0.623,-1.818,0.009,-0.018,-8.936,fall
15:37:17.521,-9.064,-0.651,-1.644,0.012,-0.027,-9.273,fall
15:37:17.528,-9.148,-0.618,-1.785,0.01,-0.017,-9.142,fall
15:37:17.565,-9.347,-0.662,-1.722,0.004,-0.015,-9.091,fall
15:37:17.611,-9.037,-0.643,-1.678,0.004,-0.013,-9.335,fall
15:37:17.655,-9.327,-0.539,-1.829,0.007,-0.015,-9.098,fall
15:37:17.702,-9.282,-0.627,-1.681,0.009,-0.014,-9.296,fall
15:37:22.109,-1.481,2.117,10.088,0.117,-0.002,-1.572,fall
15:37:22.154,-1.7,2.357,10.041,0.124,0.026,-1.749,fall
15:37:22.200,-1.723,2.431,10.031,0.074,-0.004,-1.656,fall
15:37:22.205,-1.589,2.215,10.099,0.029,-0.023,-1.552,fall
15:37:22.246,-1.572,2.227,10.112,0.041,-0.013,-1.639,fall
15:37:22.289,-1.69,2.348,10.13,0.037,-0.008,-1.706,fall
