timestamp,ax,ay,az,gx,gy,gz,label
14:08:09.862,-0.309,1.552,9.987,-0.026,-0.031,-0.350,static
14:08:09.869,-0.388,1.549,10.023,-0.028,-0.032,-0.304,static
14:08:09.874,-0.385,1.547,10.030,-0.029,-0.029,-0.381,static
14:08:09.878,-0.390,1.583,10.061,-0.026,-0.030,-0.429,static
14:08:09.881,-0.342,1.518,9.970,-0.029,-0.028,-0.340,static
14:08:09.884,-0.383,1.499,9.936,-0.026,-0.033,-0.335,static
14:08:09.887,-0.376,1.552,9.953,-0.028,-0.030,-0.383,static
14:08:09.905,-0.311,1.537,9.975,-0.028,-0.031,-0.333,static
14:08:09.954,-0.268,1.566,9.956,-0.030,-0.032,-0.388,static
14:08:09.958,-0.400,1.520,10.037,-0.027,-0.029,-0.323,static
14:08:10.000,-0.330,1.556,10.020,-0.027,-0.035,-0.321,static
14:08:10.042,-0.326,1.549,10.039,-0.026,-0.028,-0.385,static
14:08:10.089,-0.424,1.518,10.085,-0.026,-0.031,-0.326,static
14:08:10.133,-0.376,1.499,9.908,-0.026,-0.030,-0.345,static
14:08:10.176,-0.326,1.592,10.006,-0.029,-0.030,-0.359,static
14:08:10.223,-0.383,1.566,9.982,-0.024,-0.031,-0.333,static
14:08:10.266,-0.309,1.516,10.068,-0.028,-0.027,-0.335,static
14:08:10.312,-0.383,1.599,9.984,-0.028,-0.031,-0.321,static
14:08:10.317,-0.321,1.561,10.011,-0.027,-0.032,-0.376,static
14:08:10.450,-0.273,1.513,9.970,-0.024,-0.031,-0.369,static
14:08:10.457,-0.366,1.573,9.975,-0.026,-0.029,-0.326,static
14:08:10.461,-0.395,1.604,10.006,-0.026,-0.034,-0.345,static
14:08:10.491,-0.340,1.449,9.994,-0.028,-0.030,-0.381,static
14:08:10.537,-0.335,1.568,10.054,-0.028,-0.032,-0.357,static
14:08:10.582,-0.302,1.511,9.965,-0.026,-0.030,-0.316,static
14:08:10.717,-0.429,1.549,10.003,-0.027,-0.033,-0.357,static
14:08:10.731,-0.417,1.561,10.056,-0.026,-0.031,-0.338,static
14:08:10.736,-0.426,1.511,10.023,-0.029,-0.032,-0.383,static
14:08:10.740,-0.345,1.520,9.968,-0.028,-0.031,-0.402,static
14:08:10.761,-0.405,1.525,9.898,-0.028,-0.029,-0.376,static
14:08:10.807,-0.359,1.571,9.984,-0.027,-0.031,-0.326,static
14:08:10.852,-0.318,1.563,10.039,-0.026,-0.030,-0.371,static
14:08:10.897,-0.326,1.506,10.025,-0.028,-0.033,-0.362,static
14:08:10.943,-0.419,1.568,10.003,-0.028,-0.029,-0.366,static
14:08:10.988,-0.330,1.480,10.039,-0.027,-0.031,-0.299,static
