timestamp,ax,ay,az,gx,gy,gz,label
16:32:32.245,2.100,-1.046,9.750,-0.069,0.133,2.133,static
16:32:32.290,1.942,-1.097,9.855,0.015,0.217,1.738,static
16:32:32.334,1.611,-0.840,9.872,-0.047,0.195,1.602,static
16:32:32.380,1.377,-1.377,9.939,-0.009,0.162,1.513,static
16:32:32.427,1.657,-1.226,9.783,0.074,0.104,1.077,static
16:32:32.471,1.595,-1.032,9.719,-0.021,-0.016,1.927,static
16:32:32.516,1.896,-1.219,9.936,0.070,0.041,1.750,static
16:32:32.560,1.815,-0.869,9.874,0.028,0.045,1.927,static
16:32:32.605,1.942,-1.291,9.716,-0.011,0.103,1.796,static
16:32:32.610,1.657,-1.013,9.781,0.026,0.140,1.501,static
16:32:32.652,1.511,-1.056,9.678,-0.013,0.093,1.674,static
16:32:32.697,1.808,-0.766,9.580,-0.073,0.115,1.858,static
16:32:32.742,1.499,-1.183,10.248,-0.035,0.183,1.456,static
16:32:32.786,1.681,-1.034,9.790,-0.044,0.130,1.580,static
16:32:32.830,1.501,-1.133,9.877,-0.052,0.140,1.544,static
16:32:32.877,1.461,-1.372,9.872,-0.000,0.164,1.068,static
16:32:32.923,1.061,-1.243,9.709,-0.042,0.055,1.444,static
16:32:32.967,1.446,-1.307,9.881,0.009,0.044,1.288,static
16:32:33.012,1.633,-1.355,9.860,0.070,0.034,1.477,static
16:32:33.056,1.650,-0.646,9.881,0.111,0.040,1.619,static
16:32:33.102,1.597,-0.996,9.951,0.022,0.085,1.595,static
16:32:33.145,1.434,-1.097,9.855,0.034,0.077,1.599,static
16:32:33.192,1.669,-0.725,9.929,0.063,0.119,1.944,static
16:32:33.236,1.724,-1.056,9.872,0.113,0.298,0.845,static
16:32:33.242,1.037,-0.148,9.822,0.161,0.217,1.185,static
16:32:33.282,0.955,-0.661,10.140,0.134,0.197,1.010,static
16:32:33.328,0.879,-0.306,10.073,0.120,0.136,0.917,static
16:32:33.372,0.910,-0.496,9.972,0.044,0.103,0.752,static
16:32:33.416,0.699,-0.943,9.510,-0.016,0.087,0.469,static
16:32:33.461,0.402,-0.637,10.106,-0.037,0.055,0.445,static
16:32:33.515,0.493,-1.540,9.819,-0.151,0.030,0.256,static
16:32:33.553,0.060,-1.247,9.812,-0.041,-0.030,0.196,static
16:32:33.595,0.742,-1.018,9.704,-0.159,-0.178,0.862,static
16:32:33.642,1.094,-1.966,9.752,-0.106,-0.157,1.216,static
16:32:33.686,1.338,-1.087,9.963,0.072,-0.024,1.259,static
16:32:33.732,0.946,-1.027,10.207,-0.074,0.101,0.850,static
16:32:33.775,0.855,-1.583,10.030,-0.074,0.157,0.690,static
16:32:33.822,0.532,-1.609,10.047,0.092,0.195,0.371,static
16:32:33.867,0.318,-1.099,10.092,0.073,0.087,0.637,static
16:32:33.873,0.687,-1.367,9.635,0.153,0.020,0.737,static
16:32:33.914,0.793,-1.094,9.857,0.120,-0.067,1.159,static
16:32:33.955,1.099,-0.776,9.992,0.103,-0.096,1.293,static
16:32:34.004,1.432,-0.895,10.171,0.145,-0.129,1.722,static
16:32:34.048,1.772,-0.905,9.805,0.134,0.010,1.496,static
16:32:34.094,1.243,-0.599,9.647,0.247,0.104,1.123,static
16:32:34.138,0.905,-0.022,9.714,0.149,0.142,0.682,static
16:32:34.184,0.630,-0.395,10.047,0.151,0.119,0.690,static
16:32:34.226,0.608,-0.297,10.006,0.173,0.138,0.584,static
16:32:34.272,0.438,0.084,9.948,0.142,0.119,0.464,static
16:32:34.314,0.682,-0.189,9.987,-0.027,0.085,0.606,static
16:32:34.361,0.409,-0.438,9.927,0.087,0.095,0.443,static
16:32:34.406,0.845,-0.204,9.704,0.110,0.128,0.532,static
16:32:34.451,0.539,-0.742,9.951,0.106,0.154,0.268,static
16:32:34.496,0.584,0.201,9.960,0.104,0.099,0.515,static
16:32:34.503,0.345,-0.299,9.869,0.044,0.078,0.350,static
16:32:34.543,0.555,-0.594,9.968,0.032,0.002,0.579,static
16:32:34.587,0.582,-0.340,9.817,0.024,0.051,0.603,static
16:32:34.630,0.714,-0.716,9.987,0.069,0.048,0.721,static
16:32:34.678,0.651,-0.158,9.867,0.113,0.066,0.709,static
16:32:34.724,0.754,-0.371,9.975,0.049,0.100,0.646,static
16:32:34.769,0.520,-0.194,9.948,-0.040,0.091,0.711,static
16:32:34.812,0.737,-0.350,10.068,-0.085,0.179,0.318,static
16:32:34.855,-0.144,-0.108,10.372,-0.132,0.155,0.026,static
16:32:34.902,0.223,-1.106,10.018,-0.135,0.070,0.318,static
16:32:34.947,0.105,-0.646,10.051,-0.033,0.129,-0.259,static
16:32:34.992,0.172,-1.386,10.195,-0.093,-0.073,0.546,static
16:32:35.082,0.929,-0.749,10.262,0.043,-0.107,1.039,static
16:32:35.089,1.133,-0.546,10.264,-0.025,-0.035,1.058,static
16:32:35.095,0.714,-1.025,10.442,-0.047,0.018,0.697,static
16:32:35.127,0.749,-1.022,10.154,-0.033,-0.025,0.577,static
16:32:35.171,0.764,-1.135,10.015,-0.036,-0.067,0.807,static
16:32:35.217,0.876,-0.678,9.944,0.025,-0.089,1.073,static
