timestamp,ax,ay,az,gx,gy,gz,label
618383,-0.035915,-2.115385,10.183059,0.048313,-0.009209,0.04559,static
618752,-0.11373,-1.951374,10.187847,0.052042,0.001976,0.002979,static
618802,-0.150842,-1.913065,10.183059,0.052574,-0.003084,0.000848,static
618852,-0.08859,-1.856798,10.196227,0.035263,-0.016933,0.014963,static
618902,-0.079013,-1.938205,10.2082,0.018752,-0.017199,0.028279,static
618952,-0.114928,-1.923839,10.18665,0.02754,-0.012405,0.032274,static
619002,-0.11373,-1.998063,10.222565,0.024078,-0.016666,0.029611,static
619094,-0.029929,-1.950177,10.2082,0.032867,-0.023591,0.033073,static
619144,-0.116125,-1.95736,10.210593,0.024611,-0.011873,0.028546,static
619194,-0.044295,-2.055527,10.191439,0.041389,-0.008943,0.034671,static
619244,-0.001197,-2.145314,10.202213,0.057368,0.004107,0.038133,static
619294,0.053872,-2.227918,10.248902,0.119953,0.046452,0.060238,static
619344,0.059858,-2.454182,10.339887,0.211834,0.094123,0.095925,static
619394,-0.076618,-2.154891,10.354253,0.345526,0.16017,0.174755,static
619491,-0.572243,-1.37913,10.299184,0.45312,0.17828,0.228019,static
619541,-0.62013,-1.340821,10.341084,0.439537,0.159371,0.216035,static
619591,-0.770972,-0.896674,10.296789,0.457381,0.154844,0.198191,static
619641,-0.793718,-1.028362,10.349464,0.456316,0.154844,0.172092,static
619691,-0.970898,-0.557877,10.363831,0.484546,0.137799,0.120692,static
619741,-1.082234,-0.204715,10.252494,0.496796,0.122353,0.101517,static
619837,-1.197162,0.45133,10.234537,0.502123,0.067491,0.087935,static
619887,-1.149275,0.415415,10.276438,0.452055,0.033935,0.099919,static
619937,-1.101389,0.551892,10.323127,0.389469,-0.00122,0.110572,static
619987,-1.125332,0.785338,10.27524,0.388404,-0.004416,0.10418,static
620037,-1.081037,0.944561,10.295592,0.344727,-0.001486,0.090598,static
620087,-1.028362,1.200753,10.282423,0.328482,-0.010008,0.094593,static
620180,-1.057094,1.591028,10.288409,0.311437,0.012363,0.153716,static
620230,-1.106178,1.758631,10.168693,0.282142,-0.012139,0.139335,static
620280,-1.089417,1.570676,10.27524,0.251249,-0.012938,0.104713,static
620330,-1.108572,1.938205,10.211791,0.248053,-0.016666,0.063167,static
620380,-1.103783,1.835249,10.209396,0.22222,-0.013737,0.054112,static
620430,-1.058291,2.23151,10.198622,0.175614,-0.017199,0.049585,static
620480,-1.057094,1.946585,10.102849,0.125546,-0.014536,0.046123,static
620570,-1.156458,1.996866,10.127989,0.093854,0.005705,0.025882,static
620620,-1.170824,2.019612,10.16989,0.124214,-0.002818,0.036535,static
620670,-1.206739,2.107005,10.172284,0.102909,0.002775,0.038666,static
620720,-1.274977,2.212355,10.190242,0.081337,-0.011606,0.02535,static
620770,-1.292935,2.158483,10.148341,0.049112,-0.030515,-0.02605,static
620820,-1.173219,2.044752,10.175876,0.024877,-0.053685,-0.028181,static
620917,-1.066671,1.922642,10.190242,-0.004418,-0.043565,0.031741,static
620967,-1.134909,1.917853,10.201016,0.015556,-0.032113,0.019491,static
621017,-1.133712,1.962148,10.254889,0.043253,-0.040635,-0.010604,static
621067,-1.049911,1.935811,10.204608,0.06083,-0.027585,-0.004744,static
621117,-1.191176,2.153694,10.189045,0.064559,-0.011606,0.053047,static
621167,-1.18519,2.033978,10.149538,0.0587,-0.025721,0.062368,static
621251,-1.077446,2.267425,10.196227,0.074413,-0.045429,0.041862,static
621301,-0.981673,2.188412,10.139961,0.062162,-0.04463,0.050117,static
621351,-1.081037,2.326086,10.211791,0.066157,-0.015601,0.043459,static
621401,-1.130121,2.206369,10.13158,0.047248,-0.024123,0.020822,static
621451,-1.089417,2.287776,10.139961,0.062162,-0.053685,0.014431,static
621501,-0.979278,2.284185,10.179467,0.054439,-0.06274,0.007773,static
621583,-0.815267,2.132145,10.151933,0.008898,-0.037439,0.065298,static
621633,-1.075051,2.25665,10.220171,0.018485,0.001976,0.122557,static
621683,-0.928998,2.13454,10.221368,-0.004685,-0.008144,0.128682,static
621733,-0.985264,2.147708,10.191439,0.017686,0.01183,0.1657,static
621783,-1.000827,2.226721,10.19503,0.004104,0.010498,0.180082,static
621833,-0.962518,2.163271,10.168693,0.005968,0.016091,0.196327,static
621883,-0.99963,2.208764,10.180664,0.008898,0.031538,0.200322,static
621966,-1.078643,2.17644,10.179467,0.000109,0.026744,0.171293,static
622016,-1.013996,2.189609,10.159116,0.007566,0.00171,0.174489,static
622066,-0.955335,2.245876,10.150735,0.019284,0.00677,0.148123,static
622116,-1.081037,2.217144,10.142355,0.016887,0.041125,0.088201,static
622166,-1.270189,2.260242,10.14475,0.013425,0.043522,0.055444,static
622216,-1.216316,2.086653,10.130383,-0.013739,-0.031314,0.08181,static
622299,-1.040334,2.171652,10.234537,0.005169,-0.043831,0.077282,static
622349,-0.834422,2.073484,10.166299,0.004903,-0.046494,0.089267,static
622399,-1.030756,2.194398,10.191439,0.020083,0.00171,0.040796,static
622449,-1.043925,2.074682,10.177073,0.002506,-0.021194,-0.016196,static
622499,-1.081037,2.048344,10.143553,0.011827,-0.027053,-0.032442,static
622549,-1.07146,2.136934,10.201016,0.014224,-0.043831,-0.038301,static
622631,-0.96611,2.008838,10.156721,0.010496,-0.062473,-0.066531,static
622681,-0.956532,2.018415,10.224959,0.014757,-0.051821,-0.073455,static
622731,-0.933786,1.964543,10.202213,0.008365,-0.048625,-0.063601,static
622781,-0.931392,1.923839,10.199819,0.009963,-0.03158,-0.057476,static
622831,-1.041531,2.00764,10.246509,0.016088,-0.036108,-0.048155,static
622881,-0.96611,1.903487,10.190242,0.01236,-0.043298,-0.050019,static
622931,-1.136107,2.103413,10.259677,0.023013,-0.024123,-0.085972,static
623015,-1.02477,1.847221,10.184256,0.006235,-0.050755,-0.081178,static
623065,-1.039137,1.848418,10.270452,0.033399,-0.04969,-0.062802,static
623115,-0.932589,1.852009,10.202213,0.056036,-0.054484,-0.035638,static
623165,-0.969701,2.008838,10.238128,0.0587,-0.041967,-0.03111,static
623215,-0.976884,1.944191,10.223763,0.023013,-0.04463,-0.016196,static
623265,-0.896674,1.928628,10.187847,0.016355,-0.052353,0.004577,static
623351,-0.897871,1.819686,10.28362,0.017686,-0.028651,0.030676,static
623401,-0.921815,1.814897,10.220171,0.027806,-0.017732,0.037867,static
623451,-1.012799,1.911867,10.274043,0.036329,-0.023058,0.025882,static
623501,-0.950547,1.897502,10.220171,0.027274,-0.038238,0.018159,static
623551,-0.9278,1.945388,10.245311,0.037128,-0.033711,0.010169,static
623601,-0.889491,1.958557,10.257283,0.018219,-0.035575,0.021355,static
623697,-0.940969,1.862784,10.226156,0.01742,-0.023591,0.022686,static
623747,-0.925406,1.873558,10.211791,0.02035,-0.027852,0.038666,static
623797,-0.833225,1.869967,10.222565,0.014224,-0.033977,0.053846,static
