timestamp,ax,ay,az,gx,gy,gz,label
16:39:04.333,3.295,-2.947,7.865,-0.115,0.084,4.298,static
16:39:04.339,4.422,-2.935,7.334,-0.334,0.195,3.512,static
16:39:04.420,3.819,-3.757,8.229,-0.350,0.062,3.620,static
16:39:04.423,3.642,-4.719,8.734,-0.274,-0.050,4.255,static
16:39:04.465,4.293,-4.104,8.548,-0.243,-0.061,4.082,static
16:39:04.510,4.317,-4.092,8.754,-0.170,-0.101,4.209,static
16:39:04.554,4.597,-4.755,8.928,-0.222,-0.145,5.236,static
16:39:04.601,5.354,-4.937,8.564,-0.117,-0.016,4.626,static
16:39:04.646,4.928,-4.693,8.296,0.056,0.036,5.023,static
16:39:04.689,4.408,-4.209,8.093,0.026,0.152,4.315,static
16:39:04.734,4.635,-3.508,8.682,-0.046,0.123,4.858,static
16:39:04.779,4.724,-4.808,8.919,-0.109,0.171,4.781,static
16:39:04.824,4.992,-4.997,9.086,-0.097,0.197,4.690,static
16:39:04.869,4.588,-5.198,8.268,0.130,0.185,4.882,static
16:39:04.914,4.473,-4.116,7.885,0.170,0.226,4.810,static
16:39:04.959,4.983,-3.843,8.330,0.045,0.350,4.331,static
16:39:04.964,4.252,-4.607,9.800,-0.042,0.383,4.944,static
16:39:05.006,5.078,-6.302,11.253,-0.069,0.448,4.961,static
16:39:05.051,5.447,-7.075,11.864,0.369,0.422,5.938,static
16:39:05.096,5.447,-6.558,10.858,0.599,0.625,4.949,static
16:39:05.142,4.801,-5.208,9.606,0.784,0.765,4.458,static
16:39:05.186,4.420,-5.081,9.005,0.896,0.909,4.152,static
16:39:05.229,2.933,-4.463,8.553,0.901,1.098,2.512,static
16:39:05.275,2.423,-3.577,11.596,0.925,0.979,2.428,static
16:39:05.319,2.222,-5.337,12.704,0.654,0.867,2.387,static
16:39:05.457,2.674,-4.339,12.381,0.811,0.794,2.016,static
16:39:05.467,1.760,-2.576,8.969,0.565,0.752,1.781,static
16:39:05.473,1.858,-1.484,7.667,0.563,0.723,1.417,static
16:39:05.498,1.039,-0.800,7.913,0.470,0.718,0.393,static
16:39:05.542,-0.038,0.005,8.011,0.204,0.596,-0.091,static
16:39:05.591,0.163,-1.801,6.548,-0.067,0.496,0.029,static
16:39:05.596,-0.412,-1.585,8.428,0.625,0.541,-0.582,static
16:39:05.682,-0.591,0.816,9.371,0.591,0.362,-0.429,static
16:39:05.687,-0.369,0.366,9.106,0.372,0.232,-0.469,static
16:39:05.771,-0.522,0.742,8.768,0.450,0.144,-0.455,static
16:39:05.776,-0.522,1.724,8.155,0.276,0.100,-0.579,static
16:39:05.816,-0.374,1.484,7.705,0.021,-0.030,-0.036,static
16:39:05.861,0.172,1.386,7.415,-0.174,-0.061,0.338,static
16:39:05.906,0.295,1.063,7.784,-0.265,0.052,0.050,static
16:39:05.949,-0.103,0.998,8.782,-0.229,0.104,0.053,static
16:39:05.993,0.115,0.826,8.557,-0.239,0.090,-0.010,static
16:39:06.039,-0.215,0.891,8.651,-0.204,0.124,-0.302,static
16:39:06.084,-0.409,0.532,9.003,-0.266,0.108,-0.496,static
16:39:06.130,-0.493,0.022,9.110,-0.182,0.083,-0.421,static
16:39:06.174,-0.498,0.189,9.247,-0.227,0.078,-0.460,static
16:39:06.219,-0.371,-0.979,9.383,-0.169,0.022,-0.002,static
16:39:06.224,0.223,-0.419,9.292,-0.036,0.076,0.002,static
16:39:06.265,-0.036,0.249,9.680,-0.238,0.146,0.218,static
