timestamp,ax,ay,az,gx,gy,gz,label
14:15:26.316,-0.350,1.343,9.970,-0.036,-0.028,-0.359,static
14:15:26.321,-0.283,1.374,10.006,-0.034,-0.031,-0.302,static
14:15:26.364,-0.278,1.336,10.008,-0.034,-0.030,-0.371,static
14:15:26.407,-0.395,1.314,10.054,-0.030,-0.028,-0.371,static
14:15:26.453,-0.381,1.360,9.999,-0.036,-0.031,-0.316,static
14:15:26.498,-0.275,1.377,10.003,-0.034,-0.028,-0.306,static
14:15:26.584,-0.335,1.374,9.970,-0.033,-0.028,-0.283,static
14:15:26.590,-0.309,1.393,9.977,-0.028,-0.030,-0.309,static
14:15:26.629,-0.302,1.331,9.975,-0.032,-0.026,-0.314,static
14:15:26.675,-0.275,1.341,9.936,-0.031,-0.028,-0.304,static
14:15:26.679,-0.275,1.353,9.917,-0.032,-0.030,-0.302,static
14:15:26.722,-0.328,1.288,9.884,-0.032,-0.030,-0.371,static
14:15:26.766,-0.237,1.365,9.975,-0.030,-0.031,-0.316,static
14:15:26.811,-0.357,1.401,9.953,-0.036,-0.028,-0.290,static
14:15:26.856,-0.318,1.324,10.042,-0.029,-0.029,-0.390,static
14:15:26.900,-0.314,1.367,10.030,-0.036,-0.028,-0.345,static
14:15:26.944,-0.311,1.386,9.936,-0.035,-0.027,-0.328,static
14:15:27.135,-0.326,1.343,9.977,-0.034,-0.028,-0.290,static
14:15:27.149,-0.345,1.358,9.992,-0.032,-0.028,-0.275,static
14:15:27.153,-0.318,1.358,9.972,-0.033,-0.027,-0.292,static
14:15:27.157,-0.338,1.403,9.920,-0.032,-0.030,-0.304,static
14:15:27.158,-0.402,1.422,9.879,-0.034,-0.029,-0.297,static
14:15:27.171,-0.371,1.326,9.929,-0.035,-0.030,-0.352,static
14:15:27.214,-0.393,1.384,9.941,-0.031,-0.028,-0.338,static
14:15:27.261,-0.347,1.410,9.965,-0.031,-0.028,-0.330,static
14:15:27.307,-0.354,1.341,10.018,-0.032,-0.029,-0.335,static
14:15:27.352,-0.347,1.377,9.958,-0.033,-0.031,-0.268,static
14:15:27.396,-0.311,1.403,10.011,-0.028,-0.029,-0.318,static
14:15:27.401,-0.407,1.360,9.877,-0.030,-0.027,-0.290,static
14:15:27.441,-0.342,1.353,9.860,-0.032,-0.030,-0.304,static
14:15:27.486,-0.223,1.317,9.948,-0.032,-0.027,-0.304,static
14:15:27.531,-0.285,1.453,9.884,-0.035,-0.031,-0.247,static
14:15:27.576,-0.345,1.422,9.960,-0.031,-0.026,-0.323,static
14:15:27.620,-0.642,1.365,10.576,-0.048,-0.019,-0.541,static
14:15:27.665,-0.599,1.492,10.190,-0.031,-0.023,-0.441,static
14:15:27.848,-0.048,0.249,7.334,-0.033,-0.030,1.621,static
14:15:27.862,0.328,3.017,10.162,-0.017,0.018,-1.003,static
14:15:27.867,-0.508,0.639,9.268,-0.036,-0.030,-1.135,static
14:15:27.871,-0.168,1.030,9.407,-0.030,-0.036,-0.472,static
14:15:27.876,-0.249,1.573,9.747,-0.032,-0.035,-0.273,static
14:15:27.892,-0.144,1.480,10.027,-0.030,-0.036,-0.318,static
14:15:27.937,-0.512,1.372,10.142,-0.033,-0.029,-0.227,static
14:15:27.984,-0.505,1.293,10.162,-0.030,-0.030,-0.304,static
14:15:28.027,-0.436,1.389,10.063,-0.036,-0.024,-0.352,static
14:15:28.117,-0.321,1.331,9.994,-0.032,-0.023,-0.445,static
14:15:28.123,-0.333,1.317,9.798,-0.031,-0.026,-0.376,static
14:15:28.128,-0.223,1.374,9.879,-0.032,-0.027,-0.304,static
14:15:28.162,-0.275,1.372,9.872,-0.031,-0.032,-0.189,static
