timestamp,ax,ay,az,gx,gy,gz,label
18:04:25.292,4.061,-1.487,7.952,1.243,-0.228,3.726,static
18:04:25.361,3.321,-1.121,8.392,1.095,-0.230,3.149,static
18:04:25.363,3.263,-1.499,8.696,1.025,-0.365,3.419,static
18:04:25.407,3.433,-1.619,9.271,0.969,-0.418,3.371,static
18:04:25.411,3.517,-1.963,8.825,1.057,-0.475,3.781,static
18:04:25.454,4.207,-0.967,9.113,1.109,-0.495,4.164,static
18:04:25.544,3.814,-1.312,8.885,1.101,-0.384,3.376,static
18:04:25.547,3.161,-1.044,8.907,1.067,-0.516,3.414,static
18:04:25.587,3.960,-0.982,8.442,1.047,-0.687,4.497,static
18:04:25.634,4.743,-0.158,8.581,1.061,-0.611,4.894,static
18:04:25.679,5.172,0.697,8.629,0.834,-0.512,5.378,static
18:04:25.685,5.361,0.644,8.797,0.654,-0.368,5.438,static
18:04:25.723,5.689,-0.031,6.805,0.467,-0.279,5.912,static
18:04:25.769,5.730,-0.615,6.019,0.488,0.030,5.184,static
18:04:25.812,4.578,1.432,9.369,0.463,-0.080,4.793,static
18:04:25.859,6.120,0.998,9.082,-0.154,-0.503,7.226,static
18:04:25.950,7.760,-1.326,9.278,-0.315,-0.354,7.851,static
18:04:25.957,7.386,-1.920,9.153,-0.196,0.025,6.522,static
18:04:25.994,5.742,-2.651,7.885,0.010,0.229,4.841,static
18:04:26.132,4.020,-2.203,7.205,0.425,0.124,3.817,static
18:04:26.139,4.152,-0.718,7.413,0.672,-0.194,4.626,static
18:04:26.145,5.179,0.378,7.798,0.659,-0.376,5.619,static
18:04:26.151,5.991,0.666,7.556,0.501,-0.440,6.491,static
18:04:26.174,6.905,0.453,7.178,0.383,-0.393,7.109,static
18:04:26.219,7.157,0.862,7.650,0.232,-0.230,7.094,static
18:04:26.263,6.843,0.067,7.973,0.136,-0.083,6.692,static
18:04:26.310,6.730,-0.163,8.019,0.258,-0.055,7.011,static
18:04:26.355,7.073,0.034,8.263,0.014,-0.030,7.346,static
18:04:26.401,7.427,-0.781,7.983,0.095,0.176,6.970,static
18:04:26.408,6.038,-0.316,8.071,0.026,0.433,5.452,static
18:04:26.446,5.177,-0.601,7.983,0.055,0.382,4.971,static
18:04:26.491,4.882,-0.309,7.952,0.143,0.242,4.978,static
18:04:26.583,5.023,0.144,8.335,0.163,0.101,5.042,static
18:04:26.593,4.681,0.160,10.138,0.274,-0.169,5.696,static
18:04:26.622,7.006,-0.615,6.752,0.289,-0.115,6.192,static
18:04:26.667,5.145,1.683,7.987,0.291,0.254,5.011,static
18:04:26.712,5.349,1.324,7.154,-0.303,0.287,5.358,static
18:04:26.757,4.580,-0.383,7.980,-0.385,0.556,3.838,static
18:04:26.764,3.395,0.565,9.915,-0.290,0.452,3.376,static
18:04:26.802,3.517,-0.658,10.094,-0.476,0.239,3.682,static
18:04:26.848,3.704,-1.707,9.558,-0.213,0.161,3.817,static
18:04:26.894,4.169,-0.953,9.678,0.019,0.045,4.437,static
18:04:26.939,4.434,-0.493,9.134,0.136,0.093,4.214,static
18:04:26.983,4.250,0.017,8.790,0.174,0.165,4.133,static
18:04:27.026,3.709,0.510,9.015,0.124,0.251,3.254,static
18:04:27.072,3.074,0.041,9.249,0.069,0.195,3.012,static
18:04:27.118,2.830,-0.266,9.254,0.092,0.088,2.801,static
18:04:27.127,2.696,-1.015,9.448,0.254,-0.022,2.255,static
18:04:27.164,1.695,-1.243,8.893,0.634,-0.220,1.599,static
18:04:27.208,2.129,0.421,8.837,0.798,-0.620,3.101,static
18:04:27.254,4.063,1.142,9.132,0.786,-0.700,4.913,static
18:04:27.299,5.253,2.416,8.825,0.623,-0.357,4.911,static
18:04:27.341,4.841,2.466,8.845,0.346,-0.120,4.698,static
18:04:27.389,4.379,2.679,8.811,0.065,0.054,3.903,static
18:04:27.431,3.723,2.117,9.010,-0.069,0.050,3.781,static
18:04:27.477,3.735,2.023,8.873,-0.068,0.051,3.493,static
18:04:27.481,3.225,2.148,8.840,-0.039,0.031,3.196,static
18:04:27.569,3.414,2.715,9.276,-0.162,-0.046,3.685,static
18:04:27.575,3.788,1.951,9.252,-0.151,0.010,3.630,static
18:04:27.613,3.565,2.509,10.145,-0.106,0.064,3.694,static
18:04:27.658,4.231,1.121,9.697,-0.302,-0.002,4.583,static
18:04:27.702,4.169,0.898,13.095,0.018,-0.098,5.042,static
18:04:27.798,6.285,-0.187,7.796,-0.382,-0.330,6.611,static
18:04:27.806,7.245,0.843,8.629,-0.529,-0.372,7.877,static
18:04:27.838,8.011,-1.473,7.240,-0.982,-0.024,7.767,static
18:04:27.842,6.702,-2.222,6.793,-0.842,0.414,5.608,static
18:04:27.884,4.884,-1.520,7.137,-1.099,0.353,4.700,static
18:04:27.977,4.159,-3.587,7.377,-1.088,0.221,3.534,static
18:04:27.986,3.852,-4.133,7.724,-0.770,-0.234,4.769,static
18:04:28.019,5.390,-3.702,8.102,-0.463,-0.433,6.034,static
18:04:28.062,6.714,-3.491,8.354,-0.195,-0.480,7.422,static
18:04:28.291,8.040,-2.497,8.244,-0.025,-0.308,7.892,static
18:04:28.299,7.485,-2.023,8.095,-0.047,0.030,7.207,static
18:04:28.307,7.035,-2.021,7.722,-0.084,0.179,6.790,static
