timestamp,ax,ay,az,gx,gy,gz,label
06:34:27.612,0.182,0.822,10.254,0.118,0.061,-0.08,static
06:34:27.708,-0.029,-0.251,9.989,-0.017,-0.039,0.255,static
06:34:27.713,0.573,1.015,10.649,0.012,-0.17,1.097,static
06:34:27.746,1.538,-0.736,10.178,-0.057,-0.197,1.614,static
06:34:27.792,1.274,0.876,10.773,0.174,-0.086,0.693,static
06:34:27.837,0.439,1.458,11.536,0.023,-0.07,1.046,static
06:34:27.882,1.658,-0.98,10.093,-0.261,-0.196,1.927,static
06:34:27.928,1.948,-2.49,9.277,-0.134,-0.093,1.633,static
06:34:27.934,1.014,-0.354,10.264,0.292,0.022,0.758,static
06:34:28.109,0.971,0.691,10.984,0.138,-0.06,1.401,static
06:34:28.116,1.687,-0.875,10.689,0.033,-0.111,1.773,static
06:34:28.121,2.029,-0.794,10.606,0.047,-0.109,2.357,static
06:34:28.125,2.636,-1.505,10.278,0.096,-0.064,2.482,static
06:34:28.149,2.185,-0.256,10.46,0.203,0.093,1.915,static
06:34:28.198,1.647,-0.621,9.759,0.085,0.175,1.372,static
06:34:28.243,1.133,0.147,10.073,0.149,0.171,1.065,static
06:34:28.288,1.271,0.49,10.463,0.082,0.086,1.453,static
06:34:28.293,1.567,0.625,11.02,0.042,0.043,1.677,static
06:34:28.333,1.617,-0.231,11.102,-0.094,0.08,1.611,static
06:34:28.378,1.504,-1.396,10.377,-0.085,0.123,1.185,static
06:34:28.427,0.868,-0.719,10.146,0.034,0.153,0.606,static
06:34:28.471,0.512,-0.041,10.061,0.004,0.147,0.51,static
06:34:28.513,0.442,-0.051,10.297,-0.085,0.101,0.426,static
06:34:28.560,0.467,-0.011,9.784,-0.116,0.018,0.658,static
06:34:28.605,0.715,0.194,9.447,0.235,0.055,0.491,static
06:34:28.650,0.223,2.722,10.779,0.433,0.187,0.13,static
06:34:28.660,0.305,0.976,10.883,-0.116,0.103,0.486,static
06:34:28.696,0.511,-1.046,10.284,-0.272,0.053,0.5,static
06:34:28.739,0.393,-1.031,10.531,-0.149,0.054,0.468,static
06:34:28.830,0.492,-0.541,10.393,-0.057,-0.0,0.375,static
06:34:28.837,0.384,0.845,9.892,0.144,-0.008,0.237,static
06:34:28.871,0.054,2.761,10.388,0.284,0.06,-0.148,static
06:34:28.919,0.042,1.892,10.461,-0.205,0.022,0.097,static
06:34:28.964,0.261,-0.767,10.553,-0.622,-0.079,0.711,static
06:34:29.010,0.819,-2.236,10.146,-0.493,-0.105,0.455,static
06:34:29.017,0.127,-0.549,10.405,-0.201,-0.05,-0.005,static
06:34:29.056,-0.036,-1.405,9.954,-0.14,-0.124,0.192,static
06:34:29.148,0.409,0.381,9.626,0.102,-0.175,0.254,static
06:34:29.191,0.011,2.247,10.09,0.157,-0.013,-0.344,static
06:34:29.194,-0.763,3.574,11.153,-0.262,0.004,-0.978,static
06:34:29.234,-0.534,-0.116,9.986,-1.197,-0.213,0.04,static
06:34:29.279,0.144,-2.78,10.284,-1.283,-0.241,0.091,static
06:34:29.323,0.441,-3.426,9.556,-1.413,-0.288,0.667,static
06:34:29.366,0.839,-5.673,9.272,-1.218,-0.286,0.746,static
06:34:29.370,0.839,-3.466,9.576,-0.842,-0.269,1.261,static
06:34:29.464,1.662,-4.3,9.921,-0.824,-0.302,1.886,static
06:34:29.470,1.933,-5.809,9.41,-0.735,-0.224,1.917,static
06:34:29.597,2.026,-5.704,9.341,-0.308,-0.235,2.06,static
06:34:29.603,2.065,-4.117,9.349,-0.095,-0.156,1.898,static
06:34:29.609,1.789,-3.86,9.322,-0.063,-0.067,1.789,static
06:34:29.635,1.593,-3.484,9.549,-0.082,0.006,1.505,static
06:34:29.684,1.565,-4.38,9.369,-0.199,0.048,1.47,static
06:34:29.730,1.415,-4.801,9.675,-0.175,0.064,1.129,static
06:34:29.736,0.943,-4.767,9.422,-0.18,0.044,0.904,static
06:34:29.774,1.007,-4.719,9.222,-0.218,-0.042,1.156,static
06:34:29.819,1.256,-4.165,9.304,-0.259,-0.105,1.38,static
06:34:29.917,1.473,-3.511,9.173,-0.488,-0.148,1.754,static
06:34:29.952,1.914,-5.872,8.568,-0.619,-0.125,1.927,static
06:34:29.956,1.809,-5.824,8.84,-0.332,-0.008,1.639,static
06:34:29.996,1.437,-5.822,8.969,-0.15,0.098,1.166,static
06:34:30.042,1.074,-5.343,9.034,-0.055,0.102,1.136,static
06:34:30.089,1.162,-5.448,8.875,-0.023,0.061,1.219,static
06:34:30.095,1.189,-5.239,9.055,0.028,0.059,1.168,static
